[WARNING] [2025-05-02 20:32:25] Potentially unused Composer dependency: ext-mysqli
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\google\apiclient-services\src\Css\Attributes.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\google\apiclient-services\src\ManufacturerCenter\Attributes.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\google\apiclient-services\src\ShoppingContent\Product.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\guzzlehttp\promises\tests\UtilsTest.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\guzzlehttp\psr7\tests\UtilsTest.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\OpenSSH.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS8.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PuTTY.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DH\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:38:00] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DSA\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\EC\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Math\BigInteger\Engines\BCMath\Reductions\EvalBarrett.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\database\execute_sample_data.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\backup\backup_manager.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\notification\email_manager.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\security\auto_response.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\rate_limiter.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\dist\jquery.slim.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\dist\jquery.slim.min.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\attributes\prop.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\core\DOMEval.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\manipulation\buildFragment.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\ajax.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\css.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\manipulation.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\swiper\swiper.min.js
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\PHPMailer\src\PHPMailer.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\PHPMailer\src\SMTP.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient\src\Task\Composer.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient\tests\Google\Task\ComposerTest.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient\tests\BaseTest.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Aiplatform\GoogleCloudAiplatformV1Tensor.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Aiplatform\GoogleCloudAiplatformV1Tool.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Apigee\GoogleCloudApigeeV1GetAsyncQueryResultUrlResponseURLInfo.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Appengine\FlexibleRuntimeSettings.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Bigquery\ForeignTypeInfo.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\ChromeManagement\GoogleChromeManagementV1BrowserVersion.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1Entity.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1EntrySource.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1EntryType.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Compute\InterconnectAttachmentConfigurationConstraints.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1AgentCoachingSuggestion.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1AgentCoachingSuggestionAgentCoachingSuggestionEval.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1alpha1AgentCoachingSuggestion.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1alpha1AgentCoachingSuggestionAgentCoachingSuggestionEval.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1beta1Entry.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1DataplexExternalTable.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1Entry.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1SearchCatalogResult.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Dfareporting\OperatingSystemVersion.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DisplayVideo\Resource\AdvertisersCreatives.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\DriveActivity\Actor.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\FirebaseAppDistribution\GoogleFirebaseAppdistroV1TestCertificate.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\GKEOnPrem\BareMetalNodePoolConfig.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Integrations\EnterpriseCrmEventbusProtoTaskMetadata.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\MigrationCenterAPI\DiskPartition.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\MigrationCenterAPI\ReportSummaryAssetAggregateStats.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\PlayableLocations\GoogleMapsUnityClientInfo.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\Verifiedaccess\DeviceSignals.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\src\WorkloadManager\SapDiscoveryMetadata.php
[WARNING] [2025-05-02 23:38:01] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\tests\VendorTest.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\auth\src\OAuth2.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\auth\tests\FetchAuthTokenCacheTest.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\guzzlehttp\guzzle\tests\server.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\guzzlehttp\psr7\src\Uri.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\src\Monolog\Handler\DeduplicationHandler.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\src\Monolog\Handler\FingersCrossedHandler.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\src\Monolog\Processor\GitProcessor.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\src\Monolog\Processor\MercurialProcessor.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\tests\Monolog\Handler\DeduplicationHandlerTest.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\monolog\monolog\tests\Monolog\Handler\FingersCrossedHandlerTest.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpmailer\phpmailer\src\PHPMailer.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpmailer\phpmailer\src\SMTP.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Common\Functions\Strings.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Traits\Fingerprint.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\SymmetricKey.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Crypt\Blowfish.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Math\BigInteger\Engines\PHP\Reductions\EvalBarrett.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Math\BigInteger\Engines\Engine.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Net\SSH2.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\ralouphie\getallheaders\tests\GetAllHeadersTest.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\error_tracking_system.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\PHPMailer.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\reset_password.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\send_otp.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\SMTP.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\submitproperty.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\scripts\execute_migration_fixed.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\create_property_type_table.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\execute_sample_data.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\backup\backup_manager.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Associate.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Authentication.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\EnhancedValidator.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\User.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Validator.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\notification\email_manager.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\security\auto_response.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\dist\jquery.slim.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\dist\jquery.slim.min.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\core\init.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\core\parseHTML.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\css\adjustCSS.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\manipulation\buildFragment.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\ajax.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\css.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\effects.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\manipulation.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\selector.js
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\DSNConfigurator.php
[WARNING] [2025-05-02 23:38:02] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\PHPMailer.php
